50.00006, 30.25, 214
50.00004, 30.25, 215
50.10207, 30.375, 216
50.06457, 30.375, 217
50.04085, 30.375, 218
50.02584, 30.375, 219
50.01635, 30.375, 220
50.01035, 30.375, 221
50.00655, 30.375, 222
50.00414, 30.375, 223
50.00262, 30.375, 224
50.00166, 30.375, 225
50.00105, 30.375, 226
50.00066, 30.375, 227
50.00042, 30.375, 228
50.00027, 30.375, 229
50.00017, 30.375, 230
50.00011, 30.375, 231
50.00007, 30.375, 232
50.00004, 30.375, 233
50.00003, 30.375, 234
50.10206, 30.5, 235
50.06457, 30.5, 236
50.04085, 30.5, 237
50.02584, 30.5, 238
50.01635, 30.5, 239
50.01035, 30.5, 240
50.00654, 30.5, 241
50.00414, 30.5, 242
50.00262, 30.5, 243
50.00166, 30.5, 244
50.00105, 30.5, 245
50.00066, 30.5, 246
50.00042, 30.5, 247
50.00027, 30.5, 248
50.00017, 30.5, 249
50.00011, 30.5, 250
50.00007, 30.5, 251
50.00004, 30.5, 252
50.00003, 30.5, 253
50.15308, 30.6875, 254
50.09684, 30.6875, 255
50.06127, 30.6875, 256
50.03876, 30.6875, 257
50.02452, 30.6875, 258
50.01551, 30.6875, 259
50.00982, 30.6875, 260
50.00621, 30.6875, 261
50.00393, 30.6875, 262
50.00249, 30.6875, 263
50.00157, 30.6875, 264
50.001, 30.6875, 265
50.00063, 30.6875, 266
50.0004, 30.6875, 267
50.00025, 30.6875, 268
50.00016, 30.6875, 269
50.0001, 30.6875, 270
50.00006, 30.6875, 271
50.00004, 30.6875, 272
50.00003, 30.6875, 273
50.15308, 30.875, 274
50.09684, 30.875, 275
50.06127, 30.875, 276
50.03876, 30.875, 277
50.02452, 30.875, 278
50.01551, 30.875, 279
50.00982, 30.875, 280
50.00621, 30.875, 281
50.00393, 30.875, 282
50.00249, 30.875, 283
50.00157, 30.875, 284
50.001, 30.875, 285
50.00063, 30.875, 286
50.0004, 30.875, 287
50.00025, 30.875, 288
50.00016, 30.875, 289
50.0001, 30.875, 290
50.00006, 30.875, 291
50.00004, 30.875, 292
50.00003, 30.875, 293
50.2041, 31.125, 294
50.12912, 31.125, 295
50.08169, 31.125, 296
50.05168, 31.125, 297
50.0327, 31.125, 298
50.02069, 31.125, 299
50.01309, 31.125, 300
50.00828, 31.125, 301
50.00524, 31.125, 302
50.00331, 31.125, 303
50.0021, 31.125, 304
50.00133, 31.125, 305
50.00084, 31.125, 306
50.00053, 31.125, 307
50.00034, 31.125, 308
50.00021, 31.125, 309
50.00013, 31.125, 310
50.00008, 31.125, 311
50.00005, 31.125, 312
50.1531, 31.3125, 313
50.09686, 31.3125, 314
50.06128, 31.3125, 315
50.03876, 31.3125, 316
50.02452, 31.3125, 317
50.01552, 31.3125, 318
50.00982, 31.3125, 319
50.00621, 31.3125, 320
50.00393, 31.3125, 321
50.00249, 31.3125, 322
50.00157, 31.3125, 323
50.001, 31.3125, 324
50.00063, 31.3125, 325
50.0004, 31.3125, 326
50.00025, 31.3125, 327
50.00016, 31.3125, 328
50.0001, 31.3125, 329
50.00006, 31.3125, 330
